,"""enh_impression_list""","""enh_impression_name""","""enh_impression_position""","""search_sortby""","""object_area""","""object_city""","""object_currency""","""object_display_state""","""object_district""","""object_features""","""object_federalstate""","""object_gok""","""object_is_special""","""object_label""","""object_marketingtype""","""object_objekt_nutzungsart""","""object_objekt_zustand""","""object_objektart""","""object_objektart_sub""","""object_price""","""object_rooms""","""object_listingtype"""
782,Liste_Objekte_passend,kontakt,12.0,257910.0,93.0,Bad Aibling,EUR,rec_item,Bad Aibling,Balkon,Bayern,4874f4af-4c25-4e6e-9a2f-c696526b6ccd,,new,Miete,WOHNEN,sonstiges,,ETAGE,1250.0,3.0,standard
783,Liste_Objekte_passend,kontakt,13.0,288084.0,144.58,Tutzing,EUR,rec_item,Tutzing,Balkon|EBK,Bayern,7e7857cb-a91c-4f51-9698-be9ca7bb344c,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,2630.0,4.0,standard
784,Liste_Objekte_passend,kontakt,14.0,316913.0,41.0,Miesbach,EUR,rec_item,Miesbach,,Bayern,5c327b38-4cfb-4508-b742-10d022c6eff6,,old,Miete,WOHNEN,sonstiges,,Wohnung,1600.0,2.0,standard
785,Liste_Objekte_passend,kontakt,15.0,316913.0,28.0,Miesbach,EUR,rec_item,Miesbach,,Bayern,bdd11694-d120-42e8-8ef9-376498019cc1,,old,Miete,WOHNEN,sonstiges,,Wohnung,1200.0,1.0,standard
786,Liste_Objekte_passend,kontakt,16.0,288084.0,72.35,Tutzing,EUR,rec_item,Traubing,Garten,Bayern,b205a45e-13e0-49d8-8949-7852e2f37fe7,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1160.0,2.0,standard
787,Liste_Objekte_passend,kontakt,17.0,1938659.0,115.0,Irschenberg,EUR,rec_item,Pfaffing,Garten,Bayern,378d1771-b79a-4cb9-932d-974ebb9f107a,,new,Miete,WOHNEN,sonstiges,,Wohnung,1450.0,3.0,standard
788,Liste_Objekte_passend,kontakt,18.0,1997174.0,100.0,Erdweg,EUR,rec_item,Altstetten,Garten|Balkon|EBK,Bayern,f77c41df-10d1-40cc-92b3-88a360c31261,,old,Miete,WOHNEN,sonstiges,,APARTMENT,1200.0,3.0,standard
789,Liste_Objekte_passend,kontakt,19.0,1938659.0,85.0,Miesbach,EUR,rec_item,Miesbach,Balkon|EBK,Bayern,eb21216c-3f7c-411e-bc1a-13a140fe4eca,,new,Miete,WOHNEN,sonstiges,,Wohnung,830.0,3.0,standard
790,Liste_Objekte_passend,kontakt,20.0,64707.0,101.0,Bad Aibling,EUR,rec_item,Harthausen,Balkon|EBK,Bayern,7ac13242-c6fd-49f8-9e80-02110a434660,,new,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1150.0,2.5,standard
791,Liste_Objekte_passend,kontakt,21.0,154266.0,73.0,Tutzing,EUR,rec_item,Tutzing,Balkon|EBK,Bayern,2e338b2d-47bc-49a2-ba73-8e89e3661ddc,,new,Miete,WOHNEN,sonstiges,,ETAGE,1485.0,2.0,standard
792,Liste_Objekte_passend,kontakt,22.0,276641.0,47.0,Dorfen,EUR,rec_item,Dorfen,Balkon,Bayern,254a6626-19ff-4d40-a638-717f7add4ecd,,old,Miete,WOHNEN,sonstiges,,ETAGE,560.0,2.0,standard
793,Liste_Objekte_passend,kontakt,1.0,1909010.0,74.0,Großkarolinenfeld,EUR,rec_item,Großkarolinenfeld,EBK,Bayern,e616d799-1d2f-43b4-a0f2-c05111b51bcb,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,750.0,2.0,standard
794,Liste_Objekte_passend,kontakt,2.0,232348.0,57.0,Großkarolinenfeld,EUR,rec_item,Großkarolinenfeld,Garten,Bayern,0e77d040-fe64-4161-9483-d3f5ddc02a0a,,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,912.0,2.0,standard
795,Liste_Objekte_passend,kontakt,3.0,232348.0,45.0,Großkarolinenfeld,EUR,rec_item,Großkarolinenfeld,Garten,Bayern,27793184-c47d-419b-9814-7c39015f04d3,,new,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,720.0,2.0,standard
796,Liste_Objekte_passend,kontakt,4.0,232348.0,64.0,Großkarolinenfeld,EUR,rec_item,Großkarolinenfeld,Garten,Bayern,2f9db2d7-7b80-48b8-85a8-7cc626815063,,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1024.0,2.0,standard
797,Liste_Objekte_passend,kontakt,5.0,900030.0,80.0,Wartenberg,EUR,rec_item,Wartenberg,Balkon|EBK,Bayern,8e041ab0-c5a8-4565-8d7f-a7af19caa794,,old,Miete,WOHNEN,sonstiges,,ETAGE,830.0,3.0,standard
798,Liste_Objekte_passend,kontakt,6.0,900030.0,140.0,Langenpreising,EUR,rec_item,Langenpreising,EBK,Bayern,015d7571-6fb6-498e-b240-246b85678e8e,,old,Miete,WOHNEN,sonstiges,,ETAGE,1450.0,4.0,standard
799,Liste_Objekte_passend,kontakt,7.0,1938659.0,58.97,Waakirchen,EUR,rec_item,Hauserdörfl,Garten|EBK,Bayern,cf3f7ff8-942d-4374-bc44-92a2d8f4524e,,old,Miete,WOHNEN,sonstiges,,Wohnung,740.0,2.0,standard
800,Liste_Objekte_passend,kontakt,8.0,1566589.0,47.0,Herrsching,EUR,rec_item,Herrsching,Garten|Balkon|EBK,Bayern,76e34f57-d0ad-4f2b-a466-fe12b7977393,,new,Miete,WOHNEN,sonstiges,,ETAGE,695.0,2.0,standard
801,Liste_Objekte_passend,kontakt,9.0,2162027.0,67.24,Langenpreising,EUR,rec_item,Langenpreising,Garten|Balkon,Bayern,2dbe96e3-0f7d-4498-84d8-cdf2e0920719,,new,Miete,WOHNEN,sonstiges,,ETAGE,840.0,2.0,standard
802,Liste_Objekte_passend,kontakt,10.0,1791672.0,127.19,Mammendorf,EUR,rec_item,Mammendorf,Balkon,Bayern,24a8cac1-533d-4ac9-a2eb-1d9f85e41b15,,old,Miete,WOHNEN,sonstiges,,PENTHOUSE,2000.0,4.0,standard
803,Liste_Objekte_passend,kontakt,11.0,2226382.0,79.0,Herrsching,EUR,rec_item,Herrsching,Balkon|EBK,Bayern,26abb6b3-2291-4951-a070-a3c42d9c6f4e,,old,Miete,WOHNEN,sonstiges,,APARTMENT,1600.0,2.0,standard
804,Liste_Objekte_passend,kontakt,12.0,2053089.0,116.64,Herrsching,EUR,rec_item,Herrsching,Balkon,Bayern,fea84a11-8bcf-458a-847d-9f7521c520ea,,old,Miete,WOHNEN,sonstiges,,PENTHOUSE,2625.0,3.0,standard
805,Liste_Objekte_passend,kontakt,13.0,2053089.0,104.31,Herrsching,EUR,rec_item,Herrsching,Balkon,Bayern,a55f8022-d3fc-467c-995d-c2dd0901cea3,,old,Miete,WOHNEN,sonstiges,,ETAGE,1930.0,3.0,standard
806,Liste_Objekte_passend,kontakt,14.0,2053089.0,45.27,Herrsching,EUR,rec_item,Herrsching,Balkon,Bayern,7819851e-b0fb-4104-b8a6-8000b50095e9,,old,Miete,WOHNEN,sonstiges,,ETAGE,996.0,2.0,standard
807,Liste_Objekte_passend,kontakt,15.0,2053089.0,78.64,Herrsching,EUR,rec_item,Herrsching,Balkon,Bayern,c14064fd-db2c-40a1-aedc-4bc1794bf26e,,old,Miete,WOHNEN,sonstiges,,PENTHOUSE,1769.0,2.0,standard
808,Liste_Objekte_passend,kontakt,16.0,2173332.0,100.0,Eiselfing,EUR,rec_item,Kerschdorf,Balkon,Bayern,8387e016-1d69-495a-96d1-a9061be32ed4,,old,Miete,WOHNEN,sonstiges,,ETAGE,1100.0,3.0,standard
809,Liste_Objekte_passend,kontakt,17.0,2173332.0,70.0,Eiselfing,EUR,rec_item,Kerschdorf,Garten,Bayern,557a0760-0c25-4ad1-b6d9-fd9c04ebe5dd,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1050.0,2.0,standard
810,Liste_Objekte_passend,kontakt,18.0,191936.0,125.0,Kottgeisering,EUR,rec_item,null,Balkon|EBK,Bayern,561a3e91-8835-4846-9318-90e557944496,,old,Miete,WOHNEN,sonstiges,,ETAGE,1750.0,4.0,standard
811,Liste_Objekte_passend,kontakt,19.0,191936.0,76.0,Kottgeisering,EUR,rec_item,null,Garten,Bayern,f03712da-b37c-498c-811c-b141f2431af2,,old,Miete,WOHNEN,sonstiges,,SOUTERRAIN,1064.0,2.0,standard
812,Liste_Objekte_passend,kontakt,20.0,709515.0,127.0,Haag,EUR,rec_item,Untermarchenbach,Garten,Bayern,c8aede56-12ca-4fc8-bfdc-35148de2e9d6,eyecatcher,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1325.0,4.0,standard
813,Liste_Objekte_passend,kontakt,21.0,313593.0,84.0,Herrsching,EUR,rec_item,Herrsching,Balkon,Bayern,a5ef2779-cc8d-4302-9c1b-7a545df8bd7f,top-immo,old,Miete,WOHNEN,sonstiges,,Wohnung,1260.0,3.0,premium
814,Liste_Objekte_passend,kontakt,22.0,154266.0,139.0,Herrsching,EUR,rec_item,Breitbrunn,Balkon|EBK,Bayern,1afafeb1-620a-4e65-b6f5-cb83235547ef,,old,Miete,WOHNEN,sonstiges,,Wohnung,2450.0,4.0,standard
815,Liste_Objekte_passend,kontakt,1.0,1323388.0,56.0,Bad Tölz,EUR,rec_item,null,EBK,Bayern,9f05abfd-9602-42d6-bcaf-048cc2df7ce2,,old,Miete,WOHNEN,sonstiges,,ETAGE,950.0,2.0,standard
816,Liste_Objekte_passend,kontakt,2.0,2002982.0,44.34,Wasserburg,EUR,rec_item,Burgerfeld,,Bayern,6c702430-1abc-49bd-a8dc-f0c1c0d92d4c,,old,Miete,WOHNEN,sonstiges,,Wohnung,580.0,1.0,standard
817,Liste_Objekte_passend,kontakt,3.0,1938659.0,85.0,Taufkirchen,EUR,rec_item,Taufkirchen,Garten|EBK,Bayern,5e9c6e51-3470-4553-8dd2-4ceaa49aab4c,,old,Miete,WOHNEN,sonstiges,,Wohnung,760.0,2.5,standard
818,Liste_Objekte_passend,kontakt,4.0,3038398.0,124.0,Kolbermoor,EUR,rec_item, Vils,Balkon|EBK,Bayern,93e7a471-44ae-4e55-892c-cff5647bac55,,old,Miete,WOHNEN,sonstiges,,PENTHOUSE,2100.0,3.0,standard
819,Liste_Objekte_passend,kontakt,5.0,431011.0,200.0,Wasserburg,EUR,rec_item,Kolbermoor,EBK,Bayern,e0f94d05-f538-4fcd-952f-5945925f9625,,new,Miete,WOHNEN,sonstiges,,Wohnung,1600.0,3.0,standard
820,Liste_Objekte_passend,kontakt,6.0,316913.0,98.0,Inning,EUR,rec_item,Altstadt,Balkon,Bayern,d8c3b64b-8a92-470c-b935-70b03a1963ae,,old,Miete,WOHNEN,sonstiges,,Wohnung,1800.0,3.0,standard
821,Liste_Objekte_passend,kontakt,7.0,1938659.0,105.0,Bad Tölz,EUR,rec_item,Buch,,Bayern,e1e2861b-a896-41aa-9782-5c649118c016,,old,Miete,WOHNEN,sonstiges,,PENTHOUSE,1700.0,2.0,standard
822,Liste_Objekte_passend,kontakt,8.0,1938659.0,91.0,Bad Tölz,EUR,rec_item,Bad Tölz,Balkon,Bayern,6d993545-28c4-4939-b58d-6ac92d52769c,,old,Miete,WOHNEN,sonstiges,,Wohnung,1500.0,3.0,standard
823,Liste_Objekte_passend,kontakt,9.0,1938659.0,91.0,Bad Tölz,EUR,rec_item,Bad Tölz,Garten,Bayern,b36f768f-0b32-4780-b7dd-b249c42bf686,,old,Miete,WOHNEN,sonstiges,,Wohnung,1450.0,3.0,standard
824,Liste_Objekte_passend,kontakt,10.0,1938659.0,120.0,Odelzhausen,EUR,rec_item,Bad Tölz,Garten|Balkon,Bayern,b4d235c1-79c4-4c28-ae4b-6f2668c09b33,,new,Miete,WOHNEN,sonstiges,,MAISONETTE,1500.0,4.0,standard
825,Liste_Objekte_passend,kontakt,11.0,232348.0,65.0,Kolbermoor,EUR,rec_item,Dietenhausen,Balkon,Bayern,de0910dc-a8c1-4741-9f1d-e890eb103bcf,,old,Miete,WOHNEN,sonstiges,,ETAGE,710.0,2.0,standard
826,Liste_Objekte_passend,kontakt,12.0,316913.0,60.0,Bad Tölz,EUR,rec_item,Kolbermoor,Garten,Bayern,4a5bde09-d307-4f27-8a0a-c748e4332c34,,old,Miete,WOHNEN,sonstiges,,Wohnung,1480.0,2.5,standard
827,Liste_Objekte_passend,kontakt,13.0,276641.0,55.0,Wasserburg,EUR,rec_item,Bad Tölz,EBK,Bayern,a91277c4-4d87-4829-92f0-2151020e089a,,new,Miete,WOHNEN,sonstiges,,ETAGE,625.0,2.0,standard
828,Liste_Objekte_passend,kontakt,14.0,709515.0,62.0,Moosburg,EUR,rec_item,Altstadt,Garten,Bayern,069779e5-a810-40fd-9278-0b228b216649,,new,Miete,WOHNEN,sonstiges,,ETAGE,1000.0,3.0,standard
829,Liste_Objekte_passend,kontakt,15.0,1323388.0,94.0,Wackersberg,EUR,rec_item,Moosburg,,Bayern,a94e8148-7777-4cf4-886b-f993ba57fdf9,,new,Miete,WOHNEN,sonstiges,,ETAGE,1200.0,3.0,standard
830,Liste_Objekte_passend,kontakt,16.0,704266.0,76.0,Odelzhausen,EUR,rec_item,Oberfischbach,Garten|EBK,Bayern,3511d059-a396-48d4-a652-f887247ffb61,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1200.0,3.0,standard
831,Liste_Objekte_passend,kontakt,17.0,1938659.0,74.0,Erlangen,EUR,rec_item,Odelzhausen,Garten|EBK,Bayern,445bd2f0-edce-42a3-ba50-2f14a4bc67df,,old,Miete,WOHNEN,sonstiges,,Wohnung,710.0,3.0,standard
832,Liste_Objekte_passend,kontakt,18.0,2173332.0,72.41,Vogtareuth,EUR,rec_item,Büchenbach,,Bayern,94128057-2280-41c2-99ed-87f5f4d9993d,,new,Miete,WOHNEN,sonstiges,,Wohnung,950.0,3.0,standard
833,Liste_Objekte_passend,kontakt,19.0,122131.0,100.0,Kolbermoor,EUR,rec_item,Vogtareuth,,Bayern,7663c189-b969-4508-80d5-2a7b43bc2318,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1400.0,4.0,standard
834,Liste_Objekte_passend,kontakt,20.0,348161.0,100.0,Moosburg,EUR,rec_item,Kolbermoor,Balkon|EBK,Bayern,1ba9196b-e1ee-4db1-a68c-6f4104209d1f,,new,Miete,WOHNEN,sonstiges,,ETAGE,950.0,3.5,standard
835,Liste_Objekte_passend,kontakt,21.0,2644118.0,103.0,Moosburg,EUR,rec_item,Moosburg,Balkon|EBK,Bayern,a7bc9947-0a1f-4653-8db2-dd24b67317c4,,new,Miete,WOHNEN,sonstiges,,MAISONETTE,1150.0,3.0,standard
836,Liste_Objekte_passend,kontakt,22.0,50556.0,90.0,Pähl,EUR,rec_item,Moosburg,Garten,Bayern,4092e38a-0821-4353-a49a-d67e5e838cda,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1460.0,3.0,standard
837,Liste_Objekte_passend,kontakt,1.0,1938659.0,60.0,Kolbermoor,EUR,rec_item,Kerschlach,Garten|EBK,Bayern,ed41965e-a148-407d-8769-df24eba75f0f,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,850.0,2.0,premium
838,Liste_Objekte_passend,kontakt,2.0,709515.0,110.0,Moosburg,EUR,rec_item,Kolbermoor,,Bayern,5b1e30cf-b8a0-4801-81e7-31f8f8ae7a00,,old,Miete,WOHNEN,sonstiges,,ETAGE,1400.0,5.0,standard
839,Liste_Objekte_passend,kontakt,3.0,425382.0,59.9,Odelzhausen,EUR,rec_item,Moosburg,Balkon,Bayern,e07ed7fe-42ec-4562-b91f-00cf05edaed1,,old,Miete,WOHNEN,sonstiges,,ETAGE,900.0,2.0,standard
840,Liste_Objekte_passend,kontakt,4.0,425382.0,78.1,Odelzhausen,EUR,rec_item,Sixtnitgern,Garten|Balkon,Bayern,3b81ee7a-00f5-4386-ad63-24cbf49d025b,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1170.0,2.0,standard
841,Liste_Objekte_passend,kontakt,5.0,425382.0,82.9,Odelzhausen,EUR,rec_item,Sixtnitgern,Balkon,Bayern,a7c10618-f78d-4c08-ac56-1db88d610503,,old,Miete,WOHNEN,sonstiges,,ETAGE,1240.0,3.0,standard
842,Liste_Objekte_passend,kontakt,6.0,900030.0,68.0,Moosburg,EUR,rec_item,Sixtnitgern,,Bayern,21654c99-7d03-4b08-83fd-b7eca70e58db,,old,Miete,WOHNEN,sonstiges,,ETAGE,800.0,2.0,standard
843,Liste_Objekte_passend,kontakt,7.0,709515.0,80.0,Moosburg,EUR,rec_item,Moosburg,Balkon|EBK,Bayern,5563108a-2745-46bf-9d51-96b1855168f7,,old,Miete,WOHNEN,sonstiges,,ETAGE,0.0,5.0,standard
844,Liste_Objekte_passend,kontakt,8.0,1938659.0,247.0,Pähl,EUR,rec_item,Moosburg,Garten|Balkon|EBK,Bayern,2cc47f66-4c9a-42b8-8dd6-d61eaffd202e,,old,Miete,WOHNEN,sonstiges,,PENTHOUSE,1500.0,3.5,standard
845,Liste_Objekte_passend,kontakt,9.0,900030.0,67.0,Moosburg,EUR,rec_item,Fischen,Balkon,Bayern,3b839dd6-6631-46aa-8261-ac9260a515aa,,old,Miete,WOHNEN,sonstiges,,ETAGE,790.0,2.0,standard
846,Liste_Objekte_passend,kontakt,10.0,1938659.0,80.0,Schweitenkirchen,EUR,rec_item,Moosburg,Garten,Bayern,290f885d-cf04-48de-b6a3-707c8d9f3a8f,top-immo|eyecatcher,new,Miete,WOHNEN,sonstiges,,Wohnung,830.0,3.0,premium
847,Liste_Objekte_passend,kontakt,11.0,1145129.0,99.0,Moosburg,EUR,rec_item,Raffenstetten,,Bayern,e8c2e816-23cd-4b8f-91d7-4b33fd244c31,,old,Miete,WOHNEN,sonstiges,,ETAGE,1200.0,3.0,standard
848,Liste_Objekte_passend,kontakt,12.0,1902485.0,78.5,Schweitenkirchen,EUR,rec_item,Moosburg,Balkon|EBK,Bayern,74762ee4-237e-4fb0-8e94-539ba069c02e,,new,Miete,WOHNEN,sonstiges,,Wohnung,1045.0,2.0,standard
849,Liste_Objekte_passend,kontakt,13.0,1325177.0,101.0,Fischbachau,EUR,rec_item,Schweitenkirchen,EBK,Bayern,c0589af0-c508-493a-8c50-bb49580b5a36,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1450.0,4.0,standard
850,Liste_Objekte_passend,kontakt,14.0,1325177.0,73.68,Fischbachau,EUR,rec_item,Wörnsmühl,,Bayern,9d18ccc4-52af-4fd0-b2f4-28468585aa26,,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,950.0,2.0,standard
851,Liste_Objekte_passend,kontakt,15.0,1938657.0,97.0,Moosburg,EUR,rec_item,Wörnsmühl,Balkon|EBK,Bayern,1a892b0b-9238-4d5a-9b3a-c55bef009f48,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1096.1,3.5,standard
852,Liste_Objekte_passend,kontakt,16.0,1938659.0,60.0,Obertaufkirchen,EUR,rec_item,Moosburg,Garten,Bayern,09300e6b-0bad-4b2c-9986-ca9a1680b39b,,old,Miete,WOHNEN,sonstiges,,Wohnung,650.0,2.5,standard
853,Liste_Objekte_passend,kontakt,17.0,2523899.0,79.0,Moosburg,EUR,rec_item,Oberornau,Garten|EBK,Bayern,779d8ab4-ad1f-45e1-889b-6b6d416e18b3,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,950.0,2.0,standard
854,Liste_Objekte_passend,kontakt,18.0,1938659.0,120.0,Buch,EUR,rec_item,Moosburg,Garten|Balkon|EBK,Bayern,30f02b92-c743-4831-bb28-db5558a2ad90,,new,Miete,WOHNEN,sonstiges,,Wohnung,980.0,3.0,standard
855,Liste_Objekte_passend,kontakt,19.0,1938659.0,42.0,Moosburg,EUR,rec_item,Gastorf,Garten|Balkon|EBK,Bayern,cbeddfd0-8258-463f-b761-01d9a53c5812,top-immo|eyecatcher,new,Miete,WOHNEN,sonstiges,,Wohnung,530.0,2.0,premium
856,Liste_Objekte_passend,kontakt,20.0,1938659.0,58.5,Moosburg,EUR,rec_item,Moosburg,Garten,Bayern,ff00e8e8-474c-4825-90c7-ae09801a0f5b,,new,Miete,WOHNEN,sonstiges,,Wohnung,640.0,2.0,standard
857,Liste_Objekte_passend,kontakt,21.0,186056.0,150.0,Rosenheim,EUR,rec_item,Moosburg,Garten,Bayern,d4eb7140-0390-44bb-8d5a-4bea64388089,,old,Miete,WOHNEN,sonstiges,,Wohnung,2250.0,5.0,standard
858,Liste_Objekte_passend,kontakt,22.0,2644118.0,176.0,Moosburg,EUR,rec_item,West,Balkon,Bayern,a8e4f04d-d443-486d-bb29-eeff165edc4b,,old,Miete,WOHNEN,sonstiges,,ETAGE,1750.0,7.0,standard
859,Liste_Objekte_passend,kontakt,1.0,324102.0,116.0,Schondorf,EUR,rec_item,Moosburg,Balkon|EBK,Bayern,a9811efb-f6cb-461e-86b4-75efd9945077,,new,Miete,WOHNEN,sonstiges,,ETAGE,1820.0,3.0,standard
860,Liste_Objekte_passend,kontakt,2.0,324102.0,155.0,Schondorf,EUR,rec_item,null,Balkon,Bayern,f3112c45-848e-40d3-acdb-9513c35dd2a9,,old,Miete,WOHNEN,sonstiges,,PENTHOUSE,2480.0,4.0,standard
861,Liste_Objekte_passend,kontakt,3.0,2613517.0,76.0,Buch,EUR,rec_item,null,EBK,Bayern,0891e8ae-0bdd-445d-be81-2aac107c8e34,,old,Miete,WOHNEN,sonstiges,,Wohnung,1225.0,3.0,standard
862,Liste_Objekte_passend,kontakt,4.0,712229.0,113.78,Moosburg,EUR,rec_item,Buch,Balkon|EBK,Bayern,984e5901-4c83-4fd1-bc30-7fb6d4e127c1,,old,Miete,WOHNEN,sonstiges,,ETAGE,1460.0,4.0,standard
863,Liste_Objekte_passend,kontakt,5.0,66362.0,71.0,Schondorf,EUR,rec_item,Moosburg,Balkon|EBK,Bayern,2db40e61-1be2-4fa2-a264-84a072f15ff0,,old,Miete,WOHNEN,sonstiges,,ETAGE,990.0,3.0,standard
864,Liste_Objekte_passend,kontakt,6.0,1938659.0,70.0,Schondorf,EUR,rec_item,null,Balkon|EBK,Bayern,f5a15708-a369-4c70-8cba-7d5bf3660b8c,,old,Miete,WOHNEN,sonstiges,,Wohnung,970.0,1.5,standard
865,Liste_Objekte_passend,kontakt,7.0,66362.0,220.0,Schondorf,EUR,rec_item,null,Balkon|EBK,Bayern,f5d44580-c81b-48d7-81f8-96652c32a324,,old,Miete,WOHNEN,sonstiges,,MAISONETTE,3400.0,5.0,standard
866,Liste_Objekte_passend,kontakt,8.0,1938659.0,74.0,Schliersee,EUR,rec_item,null,Garten|Balkon|EBK,Bayern,56233407-c591-4696-aa9a-2badec1d9e18,,new,Miete,WOHNEN,sonstiges,,Wohnung,1100.0,3.0,standard
867,Liste_Objekte_passend,kontakt,9.0,64723.0,100.0,Rosenheim,EUR,rec_item,Schliersee,Balkon,Bayern,64f66ab3-469f-49c2-b782-d5c038777135,,new,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1280.0,3.0,standard
868,Liste_Objekte_passend,kontakt,10.0,900030.0,150.0,Buch,EUR,rec_item,Innenstadt,EBK,Bayern,c7c6010e-487f-476f-b79a-6a00d952e4d3,,old,Miete,WOHNEN,sonstiges,,ETAGE,800.0,6.0,standard
869,Liste_Objekte_passend,kontakt,11.0,1323388.0,86.0,Bad Heilbrunn,EUR,rec_item,Buch,EBK,Bayern,63dd4a0a-a99d-47b3-b00b-b1520196238b,,new,Miete,WOHNEN,sonstiges,,ETAGE,1050.0,3.0,standard
870,Liste_Objekte_passend,kontakt,12.0,66362.0,98.5,Schondorf,EUR,rec_item,Bad Heilbrunn,Balkon,Bayern,8caf4c5a-0ba8-4762-b7b2-5305b2c75060,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1400.0,2.0,standard
871,Liste_Objekte_passend,kontakt,13.0,349295.0,63.0,Bad Wiessee,EUR,rec_item,null,Balkon|EBK,Bayern,3c4d57ea-4f5e-4ddd-8e66-3590ed7dfb25,,old,Miete,WOHNEN,sonstiges,,ETAGE,1200.0,2.0,standard
872,Liste_Objekte_passend,kontakt,14.0,215636.0,80.17,Bad Wiessee,EUR,rec_item,Bad Wiessee,EBK,Bayern,08dd4604-76e1-450b-b9da-e117c72fc05c,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1200.0,2.5,standard
873,Liste_Objekte_passend,kontakt,15.0,215636.0,86.16,Bad Wiessee,EUR,rec_item,Bad Wiessee,Balkon|EBK,Bayern,37ad09cf-c9fd-407a-99ef-9d416d57dbfa,,old,Miete,WOHNEN,sonstiges,,Wohnung,1300.0,2.5,standard
874,Liste_Objekte_passend,kontakt,16.0,453607.0,60.0,Rosenheim,EUR,rec_item,Bad Wiessee,Balkon,Bayern,f4079d4f-3e76-4318-8ab6-981579979393,,new,Miete,WOHNEN,sonstiges,,ETAGE,720.0,2.0,standard
875,Liste_Objekte_passend,kontakt,17.0,316913.0,60.0,Bad Wiessee,EUR,rec_item,Innenstadt,Balkon,Bayern,64171061-7be0-4be4-ae1f-ada74fb2a217,,old,Miete,WOHNEN,sonstiges,,Wohnung,1440.0,2.0,standard
876,Liste_Objekte_passend,kontakt,18.0,1938659.0,64.0,Rosenheim,EUR,rec_item,Bad Wiessee,Balkon,Bayern,98d608c7-ccbb-48e2-a125-a38a7e552fe9,,new,Miete,WOHNEN,sonstiges,,Wohnung,896.0,2.0,standard
877,Liste_Objekte_passend,kontakt,19.0,533834.0,81.77,Schondorf,EUR,rec_item,Innenstadt,Garten,Bayern,2a335270-f63b-4283-83d9-c647c0a35f3a,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1230.0,3.0,standard
878,Liste_Objekte_passend,kontakt,20.0,1938659.0,57.0,Schondorf,EUR,rec_item,null,Balkon|EBK,Bayern,e75c156f-d0d1-42f1-b9e6-74c507504600,,old,Miete,WOHNEN,sonstiges,,Wohnung,930.0,2.0,standard
879,Liste_Objekte_passend,kontakt,21.0,348161.0,85.0,Buch,EUR,rec_item,null,Balkon|EBK,Bayern,22bd9cb2-134b-4962-a107-eca6ee4c0732,,old,Miete,WOHNEN,sonstiges,,Wohnung,1150.0,2.0,standard
880,Liste_Objekte_passend,kontakt,22.0,141381.0,95.0,Moorenweis,EUR,rec_item,Bendlreuth,,Bayern,7d2235e6-5bd3-4e5d-9c17-8a9ed3e9b8cb,,old,Miete,WOHNEN,sonstiges,,Wohnung,1250.0,3.0,standard
881,Liste_Objekte_passend,kontakt,1.0,1938659.0,48.0,Rosenheim,EUR,rec_item,Moorenweis,Garten|Balkon|EBK,Bayern,40c0c081-4646-45a3-92f9-6a97b3d3428c,,old,Miete,WOHNEN,sonstiges,,Wohnung,700.0,1.0,standard
882,Liste_Objekte_passend,kontakt,2.0,64707.0,89.0,Rosenheim,EUR,rec_item,Happing,Balkon|EBK,Bayern,3d727aed-760c-4c89-aa5a-9167d2e0029a,,old,Miete,WOHNEN,sonstiges,,ETAGE,1000.0,3.0,standard
883,Liste_Objekte_passend,kontakt,3.0,709515.0,43.0,Rosenheim,EUR,rec_item,Pang,,Bayern,1e99ee4c-ce6f-42f1-b92d-ba01446c0001,,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,430.0,2.0,standard
884,Liste_Objekte_passend,kontakt,4.0,64707.0,40.0,Rosenheim,EUR,rec_item,Aising,Balkon,Bayern,5a23ac41-2bfa-4c52-a9df-496ef8556257,,old,Miete,WOHNEN,sonstiges,,ETAGE,450.0,1.0,standard
